age,job,marital,education,balance,y,sub_prob,decile
25,blue-collar,single,secondary,-220,0,0.5463618,9
34,housemaid,married,secondary,-97,0,0.13987552,1
27,technician,single,secondary,0,1,0.46585757,8
29,services,single,secondary,1274,0,0.6296637,9
36,management,married,tertiary,128,0,0.45285422,8
46,management,single,tertiary,3,0,0.4029157,7
32,blue-collar,married,primary,642,0,0.40384552,7
55,blue-collar,married,primary,137,0,0.2759798,4
28,unemployed,married,secondary,455,0,0.5222029,9
26,admin.,single,secondary,-35,0,0.49706262,8
39,services,single,secondary,230,0,0.44952396,8
55,management,married,secondary,51,0,0.35956132,6
33,entrepreneur,married,secondary,-54,0,0.35001132,6
29,housemaid,married,primary,7,0,0.16962288,2
45,technician,divorced,secondary,12389,0,0.45767352,8
25,services,single,secondary,2,0,0.54668045,9
55,entrepreneur,married,tertiary,22,0,0.27374235,4
32,blue-collar,single,secondary,-197,0,0.40949732,7
25,admin.,single,secondary,0,0,0.5542035,9
28,admin.,single,secondary,144,0,0.49608642,8
34,blue-collar,married,primary,-480,0,0.33257517,6
26,management,single,tertiary,350,0,0.5937738,9
56,blue-collar,married,primary,175,0,0.3000452,5
26,self-employed,single,secondary,551,1,0.6391263,9
33,admin.,single,tertiary,621,0,0.5989467,9
55,retired,married,tertiary,197,0,0.34348914,6
25,technician,single,secondary,0,1,0.54419726,9
38,admin.,married,secondary,-14,0,0.29421657,5
27,services,single,secondary,87,0,0.5419784,9
58,retired,married,unknown,-230,0,0.25885373,4
25,blue-collar,married,secondary,101,1,0.56387645,9
42,blue-collar,married,primary,1556,0,0.38467664,7
40,services,married,primary,-45,0,0.26527452,4
30,technician,married,secondary,139,0,0.3767692,7
26,services,single,secondary,-90,0,0.45949557,8
58,technician,married,unknown,-509,0,0.40080276,7
59,retired,divorced,primary,830,0,0.4311797,8
48,management,single,secondary,1106,0,0.45406199,8
59,services,divorced,secondary,136,0,0.33268225,6
34,admin.,single,tertiary,-199,0,0.45058683,8
53,technician,divorced,primary,-834,0,0.34949976,6
42,unemployed,married,secondary,-283,0,0.17100622,2
25,technician,single,secondary,218,0,0.607024,9
25,management,single,secondary,1923,0,0.5988335,9
28,admin.,single,unknown,2736,1,0.7048418,9
41,admin.,single,secondary,26,0,0.394722,7
45,services,single,secondary,-688,0,0.45017213,8
29,blue-collar,married,primary,50,0,0.3768303,7
25,management,single,unknown,314,0,0.6114651,9
51,technician,married,secondary,564,0,0.32344732,5
26,management,single,tertiary,33,0,0.45773414,8
27,entrepreneur,single,unknown,1007,0,0.67263967,9
39,services,married,secondary,87,0,0.40813217,7
30,student,single,unknown,-145,0,0.39856136,7
25,self-employed,single,tertiary,-44,0,0.58892834,9
29,management,married,tertiary,0,0,0.34789765,6
39,technician,married,secondary,130,0,0.40607965,7
27,management,single,tertiary,0,0,0.46181312,8
28,housemaid,married,secondary,1294,0,0.2747817,4
38,admin.,married,secondary,338,0,0.3821788,7
60,retired,married,primary,280,0,0.43497103,8
26,services,single,secondary,74,0,0.57379234,9
42,unemployed,divorced,secondary,2699,0,0.6108503,9
51,management,married,tertiary,3604,0,0.39418897,7
30,blue-collar,married,secondary,1177,0,0.4332075,8
25,technician,single,secondary,102,1,0.59923553,9
42,admin.,married,secondary,-150,0,0.25647628,4
28,blue-collar,married,secondary,2322,0,0.5418029,9
33,admin.,single,secondary,1248,0,0.6052482,9
54,management,married,tertiary,3,0,0.29418087,5
42,management,married,tertiary,478,0,0.39704272,7
44,technician,divorced,secondary,26,0,0.25736824,4
31,blue-collar,married,primary,229,0,0.28606543,4
56,entrepreneur,married,tertiary,51439,0,0.3079893,5
28,services,married,secondary,510,1,0.2902869,5
32,entrepreneur,divorced,secondary,252,0,0.47890186,8
55,blue-collar,married,secondary,67,0,0.34044608,6
31,self-employed,married,secondary,731,0,0.45158637,8
35,admin.,divorced,secondary,148,0,0.46090665,8
26,technician,single,secondary,68,0,0.5110319,8
40,blue-collar,married,primary,143,0,0.3159454,5
33,blue-collar,married,tertiary,870,0,0.49137208,8
25,blue-collar,married,secondary,4280,0,0.5920626,9
28,blue-collar,single,secondary,517,1,0.52733153,9
41,admin.,married,secondary,120,0,0.35533422,6
37,blue-collar,married,primary,33,0,0.24814802,3
59,blue-collar,married,primary,3540,0,0.518038,9
57,admin.,married,secondary,2137,0,0.3778006,7
34,self-employed,divorced,unknown,28,0,0.3855424,7
54,management,married,tertiary,-547,0,0.40510887,7
50,technician,married,primary,-315,0,0.18800978,2
52,technician,married,secondary,786,0,0.4744354,8
59,blue-collar,divorced,primary,1,0,0.34748998,6
33,entrepreneur,divorced,tertiary,37,1,0.43068147,8
53,services,divorced,primary,0,0,0.36535522,6
26,management,single,tertiary,8303,0,0.5860949,9
45,management,divorced,tertiary,854,1,0.4898703,8
56,admin.,single,secondary,-273,0,0.33314523,6
41,blue-collar,married,primary,-692,0,0.2892602,5
35,self-employed,married,tertiary,28,0,0.35033292,6
55,retired,married,secondary,971,0,0.4177765,7
28,management,married,tertiary,3694,0,0.4750497,8
60,retired,married,secondary,1141,0,0.39650655,7
35,entrepreneur,single,tertiary,793,0,0.5660132,9
51,retired,married,secondary,35,0,0.22720449,3
36,services,married,secondary,30,1,0.27244326,4
34,admin.,single,secondary,280,0,0.5166528,9
33,services,single,secondary,0,0,0.3961071,7
30,services,married,secondary,2261,0,0.29696882,5
35,blue-collar,married,primary,46,0,0.37625113,7
56,retired,married,secondary,307,0,0.34726056,6
56,housemaid,married,primary,306,0,0.2086366,2
49,admin.,married,secondary,13229,0,0.2738408,4
41,technician,single,secondary,-3,0,0.41199046,7
57,technician,married,primary,4442,0,0.42416257,7
33,housemaid,married,primary,1,0,0.18595457,2
29,blue-collar,married,secondary,-478,0,0.41038936,7
36,unemployed,married,secondary,356,0,0.47658217,8
29,technician,single,secondary,290,0,0.3862206,7
45,services,married,secondary,1343,0,0.44455874,8
26,blue-collar,single,secondary,81,1,0.5448741,9
51,services,married,secondary,272,0,0.35565892,6
46,blue-collar,divorced,primary,2775,0,0.46417466,8
29,technician,single,secondary,359,0,0.43252537,8
52,blue-collar,single,secondary,288,0,0.35933405,6
45,admin.,married,secondary,3493,0,0.44785953,8
30,admin.,single,secondary,1249,0,0.59206134,9
33,services,married,secondary,0,0,0.33101952,6
29,self-employed,single,tertiary,0,0,0.4298622,8
36,unemployed,divorced,secondary,5,0,0.3561729,6
60,retired,divorced,secondary,598,0,0.5381804,9
35,services,single,primary,790,0,0.5373159,9
33,management,single,tertiary,0,0,0.34877735,6
36,services,married,primary,795,0,0.37973434,7
28,blue-collar,married,secondary,1296,0,0.34596506,6
39,housemaid,divorced,secondary,188,0,0.3766318,7
36,technician,single,secondary,0,0,0.41150787,7
43,services,married,secondary,-392,0,0.42635155,7
47,technician,married,secondary,0,0,0.2746664,4
25,services,single,secondary,628,0,0.68623555,9
34,admin.,married,secondary,233,0,0.29082602,5
60,management,married,secondary,725,0,0.4418065,8
25,blue-collar,single,secondary,0,0,0.31686842,5
52,management,married,unknown,414,0,0.29920766,5
30,admin.,divorced,secondary,4,0,0.41184634,7
38,housemaid,married,secondary,1508,0,0.26763216,4
54,blue-collar,married,primary,175,0,0.30467677,5
31,blue-collar,married,secondary,152,1,0.29734406,5
29,services,single,secondary,-32,0,0.44521752,8
37,blue-collar,divorced,secondary,277,0,0.44783545,8
28,management,single,tertiary,882,0,0.5435497,9
51,services,single,unknown,415,0,0.48867917,8
55,technician,married,secondary,477,0,0.4504591,8
52,blue-collar,married,secondary,380,0,0.24678335,3
55,unemployed,married,secondary,-246,0,0.23972446,3
25,admin.,married,secondary,142,0,0.41086477,7
34,technician,single,secondary,-2,0,0.39715284,7
59,management,married,tertiary,96,0,0.33421415,6
28,admin.,single,secondary,-126,0,0.43189293,8
58,blue-collar,married,secondary,279,0,0.36224928,6
45,technician,divorced,secondary,146,0,0.49226528,8
60,management,married,secondary,49,0,0.3272494,5
29,services,single,secondary,9,0,0.4012884,7
55,unemployed,married,primary,1221,0,0.40858698,7
54,blue-collar,married,secondary,1063,0,0.34060872,6
34,admin.,married,tertiary,434,0,0.48469922,8
27,self-employed,single,tertiary,108,0,0.5366815,9
50,blue-collar,married,secondary,1293,0,0.42144972,7
38,blue-collar,single,secondary,10,0,0.3749643,7
52,technician,married,secondary,3554,0,0.44996,8
59,retired,divorced,tertiary,439,0,0.42622077,7
49,blue-collar,married,secondary,1838,0,0.38998193,7
44,management,married,tertiary,0,0,0.32733786,5
35,admin.,single,secondary,57,0,0.39782426,7
28,management,single,unknown,81,0,0.4752628,8
43,blue-collar,divorced,primary,328,0,0.40980548,7
31,admin.,single,secondary,4,0,0.34891328,6
42,entrepreneur,married,tertiary,2476,0,0.43706086,8
28,management,single,tertiary,1252,0,0.42751303,7
38,technician,married,secondary,0,1,0.3416861,6
52,technician,married,secondary,0,0,0.304059,5
57,blue-collar,married,secondary,75,0,0.29050812,5
30,blue-collar,married,primary,307,0,0.2579352,4
27,services,single,secondary,167,0,0.5215662,9
28,admin.,single,secondary,19,0,0.42765677,7
31,management,married,secondary,-329,0,0.14811742,1
32,blue-collar,divorced,secondary,-299,0,0.21438278,3
40,management,married,tertiary,2840,0,0.43273562,8
45,technician,married,secondary,1477,0,0.39775965,7
38,admin.,single,secondary,0,0,0.39223433,7
52,admin.,married,secondary,350,0,0.31879866,5
56,blue-collar,single,secondary,663,1,0.39091438,7
31,blue-collar,single,primary,485,0,0.4183494,7
42,blue-collar,married,secondary,-29,0,0.28165975,4
32,housemaid,married,primary,0,0,0.14885484,1
35,services,married,secondary,629,0,0.39560422,7
37,blue-collar,married,primary,89,0,0.21745345,3
45,blue-collar,single,tertiary,-243,0,0.4277432,7
58,management,married,tertiary,913,0,0.34247848,6
30,self-employed,married,secondary,57,0,0.3365762,6
48,admin.,married,secondary,-509,0,0.2748209,4
28,technician,single,secondary,31,0,0.437981,8
54,blue-collar,married,primary,-16,0,0.1508269,1
36,blue-collar,single,secondary,110,0,0.4732216,8
41,blue-collar,single,secondary,-329,0,0.2508034,4
25,technician,divorced,secondary,86,0,0.5120828,9
33,services,single,secondary,969,0,0.47465402,8
49,blue-collar,single,primary,1040,0,0.50589883,8
39,admin.,married,secondary,7711,0,0.40117723,7
30,technician,single,secondary,137,0,0.45980495,8
59,retired,married,primary,468,0,0.24203484,3
54,technician,married,tertiary,758,0,0.27806044,4
57,management,married,tertiary,5,0,0.24869207,3
60,management,married,tertiary,0,0,0.39434078,7
32,admin.,married,secondary,-1,0,0.3268439,5
29,management,single,tertiary,640,0,0.5954237,9
27,blue-collar,married,secondary,-59,0,0.32330453,5
26,admin.,single,secondary,102,1,0.54122055,9
41,blue-collar,married,primary,17,0,0.27072206,4
26,technician,single,secondary,0,0,0.48243597,8
40,admin.,married,secondary,1011,0,0.27349794,4
26,technician,married,secondary,370,1,0.4685877,8
47,technician,married,secondary,-107,0,0.28217813,4
36,management,married,tertiary,2309,0,0.3732356,7
57,blue-collar,married,primary,0,0,0.26102382,4
51,technician,married,secondary,313,0,0.36200166,6
60,management,married,secondary,164,0,0.41941515,7
41,blue-collar,divorced,unknown,19,0,0.3611096,6
26,blue-collar,single,secondary,-128,0,0.4756918,8
34,blue-collar,married,secondary,123,0,0.3149417,5
29,admin.,single,secondary,-37,0,0.133413,1
54,housemaid,married,primary,8,0,0.09515411,1
27,management,married,tertiary,5262,0,0.46779242,8
35,retired,married,primary,329,0,0.33140516,6
59,management,married,tertiary,1726,0,0.37767723,7
30,technician,single,secondary,77,0,0.4148896,7
25,blue-collar,single,secondary,189,1,0.61064905,9
47,blue-collar,married,primary,-406,0,0.17583726,2
27,services,married,secondary,202,0,0.2641206,4
45,admin.,divorced,unknown,857,0,0.42950857,8
28,blue-collar,married,primary,420,0,0.26430798,4
45,admin.,married,secondary,0,0,0.27897924,4
36,management,single,tertiary,-74,0,0.29893315,5
37,blue-collar,married,secondary,128,0,0.20890145,2
32,management,single,tertiary,191,0,0.5234102,9
44,blue-collar,married,primary,1139,0,0.355856,6
27,admin.,single,secondary,-110,0,0.43142036,8
25,blue-collar,single,secondary,224,0,0.45032832,8
30,services,single,secondary,245,0,0.47585997,8
26,housemaid,married,primary,158,0,0.2923113,5
39,self-employed,married,primary,1551,0,0.38805586,7
27,services,single,secondary,-151,0,0.4388638,8
41,blue-collar,married,primary,-516,0,0.17261842,2
28,entrepreneur,single,tertiary,283,0,0.47848448,8
42,services,married,secondary,-1,0,0.26063555,4
41,blue-collar,married,secondary,97,0,0.33229646,6
26,blue-collar,single,primary,16,0,0.40057686,7
29,technician,single,tertiary,313,0,0.5277609,9
44,self-employed,married,secondary,5068,0,0.4963227,8
55,admin.,married,secondary,859,0,0.4070755,7
49,technician,married,secondary,0,0,0.27734163,4
34,blue-collar,married,primary,567,0,0.36410835,6
27,admin.,single,secondary,13,0,0.26073524,4
56,blue-collar,married,secondary,339,0,0.29590252,5
60,housemaid,married,secondary,874,0,0.38756254,7
59,retired,married,primary,21,0,0.19243632,2
59,admin.,married,secondary,302,0,0.31379414,5
32,services,married,secondary,61,0,0.28980148,5
28,blue-collar,married,primary,-469,0,0.33971044,6
58,management,married,tertiary,136,0,0.29453462,5
41,blue-collar,married,secondary,232,0,0.3161328,5
49,technician,married,secondary,177,0,0.24952152,3
47,management,married,tertiary,1890,0,0.5222804,9
43,technician,married,secondary,48,0,0.30489528,5
46,admin.,married,secondary,-121,0,0.19586723,2
56,technician,married,secondary,61,0,0.31032178,5
33,management,married,tertiary,6,0,0.26055172,4
52,management,married,secondary,4873,0,0.38772103,7
34,admin.,divorced,secondary,145,0,0.48409617,8
32,blue-collar,married,secondary,4,0,0.27076647,4
32,blue-collar,single,secondary,123,0,0.39107734,7
30,blue-collar,married,primary,374,0,0.30554858,5
47,blue-collar,married,secondary,125,0,0.38330358,7
49,services,married,secondary,884,0,0.2826401,4
57,services,married,tertiary,10,0,0.2605599,4
42,admin.,married,secondary,0,0,0.27848604,4
52,retired,married,secondary,49,0,0.18793267,2
38,self-employed,married,primary,618,0,0.45926422,8
27,management,single,tertiary,154,0,0.49342883,8
32,management,single,tertiary,611,0,0.3634038,6
41,services,divorced,secondary,0,0,0.36238062,6
36,blue-collar,married,secondary,199,0,0.32977548,6
43,management,divorced,tertiary,0,0,0.403154,7
58,retired,married,tertiary,941,0,0.4193674,7
34,blue-collar,married,secondary,1,0,0.2964386,5
40,admin.,married,secondary,275,0,0.33222327,6
38,blue-collar,married,secondary,121,0,0.2551511,4
34,services,married,primary,31,0,0.2799512,4
44,technician,married,tertiary,-948,0,0.22831233,3
44,management,married,tertiary,773,0,0.40790147,7
47,services,married,secondary,0,0,0.21565835,3
31,services,married,secondary,1,0,0.30281314,5
41,technician,married,secondary,112,0,0.31684977,5
57,technician,married,secondary,950,0,0.36447158,6
53,technician,married,tertiary,673,0,0.34425914,6
50,technician,married,secondary,20,0,0.24945225,3
46,technician,married,secondary,152,0,0.44889343,8
44,blue-collar,married,secondary,233,0,0.36540088,6
42,management,married,tertiary,0,0,0.27169263,4
43,unknown,married,primary,0,0,0.26727492,4
37,admin.,single,secondary,1003,0,0.58787954,9
48,admin.,married,secondary,719,0,0.3423339,6
56,blue-collar,married,primary,278,0,0.2768531,4
44,management,single,tertiary,6350,0,0.46137846,8
26,unemployed,single,secondary,111,1,0.60309684,9
35,admin.,married,primary,1994,0,0.43471947,8
35,services,married,secondary,0,0,0.26599863,4
28,self-employed,single,tertiary,25,0,0.50637484,8
54,management,married,secondary,4816,0,0.3969908,7
36,blue-collar,married,secondary,56,0,0.321023,5
28,blue-collar,single,primary,150,0,0.44286954,8
35,admin.,married,secondary,332,0,0.45493808,8
53,management,married,tertiary,0,0,0.27298358,4
60,housemaid,married,primary,2270,0,0.30828688,5
33,management,married,unknown,117,0,0.3699279,6
35,blue-collar,married,secondary,616,0,0.50820273,8
39,entrepreneur,married,tertiary,628,0,0.39328882,7
53,retired,single,tertiary,888,0,0.44432777,8
46,entrepreneur,married,secondary,118,0,0.32974952,6
41,technician,married,tertiary,532,0,0.3524689,6
46,management,married,tertiary,-591,0,0.3587811,6
33,admin.,married,tertiary,0,0,0.31433,5
50,management,married,unknown,0,0,0.27758047,4
30,self-employed,married,tertiary,5,0,0.29332286,5
52,technician,married,tertiary,3440,0,0.4552349,8
46,blue-collar,married,unknown,990,0,0.40568992,7
45,blue-collar,divorced,primary,452,0,0.3897739,7
57,housemaid,married,primary,2,0,0.13838015,1
45,management,divorced,tertiary,702,0,0.44878814,8
41,management,married,tertiary,0,0,0.3243377,5
57,blue-collar,married,secondary,0,0,0.30829415,5
41,technician,married,secondary,351,0,0.3170468,5
51,self-employed,married,secondary,-201,0,0.26572868,4
50,services,married,secondary,1572,0,0.3990255,7
59,self-employed,married,secondary,170,0,0.42886347,7
44,technician,married,secondary,266,0,0.32331508,5
49,admin.,married,secondary,167,0,0.3607491,6
26,services,married,secondary,25,0,0.365547,6
